Transaction ID,Sender Account ID,Receiver Account ID,Transaction Amount,Transaction Type,Timestamp,Transaction Status,Fraud Flag,Geolocation (Latitude/Longitude),Device Used,Network Slice ID,Latency (ms),Slice Bandwidth (Mbps),PIN Code
T622E3C90,ACC37632,ACC15124,1040.45,Transfer,2024-05-02 10:53:00,Failed,False,"34.0316 N, -118.2926 W",Desktop,Ethernet,4,223,5715
T9B14DD4A,ACC22952,ACC26670,368.3,Withdrawal,2024-09-25 10:13:00,Success,True,"41.894 N, -87.5898 W",Desktop,Ethernet,7,200,3532
T2BD96613,ACC68793,ACC11919,573.31,Deposit,2024-05-03 11:00:00,Success,True,"30.3104 N, -97.7253 W",Desktop,Ethernet,7,86,9448
T3C24EBA8,ACC23770,ACC81872,1011.54,Deposit,2024-12-19 10:35:00,Success,True,"37.3855 N, -121.9334 W",Desktop,Ethernet,3,108,6956
T3DEEAF84,ACC24754,ACC24754,549.88,Deposit,2024-10-19 10:02:00,Success,False,"40.6699 N, -73.9848 W",Desktop,Ethernet,5,98,1389
T05E3EE13,ACC97389,ACC28777,152.45,Deposit,2024-06-17 10:59:00,Failed,False,"34.0342 N, -118.219 W",Desktop,Wi-Fi,9,214,4457
T3FAE2D4E,ACC53418,ACC92611,1325.97,Deposit,2024-07-15 10:06:00,Failed,False,"36.8244 N, -76.0258 W",Desktop,Ethernet,5,178,5448
T2B815961,ACC66844,ACC30757,497.06,Deposit,2024-05-23 10:25:00,Failed,True,"40.6898 N, -73.972 W",Desktop,Ethernet,7,113,8985
T5E41D6A2,ACC66261,ACC75576,299.45,Deposit,2024-12-26 10:30:00,Success,True,"40.7581 N, -74.0285 W",Mobile,5G,24,90,1618
T7A17D3AB,ACC39682,ACC62283,10787.43,Deposit,2024-05-16 10:55:00,Success,True,"35.1051 N, -106.6903 W",Mobile,3G,124,196,1973
T0C582B1F,ACC30119,ACC99246,37314.94,Withdrawal,2024-04-12 10:20:00,Success,False,"37.7376 N, -122.4555 W",Desktop,Wi-Fi,15,150,1959
T907BF715,ACC49487,ACC48009,448.07,Transfer,2024-01-15 10:45:00,Failed,True,"39.7024 N, -105.0069 W",Desktop,Ethernet,5,234,6436
T24FEC207,ACC19518,ACC25846,1346.57,Withdrawal,2024-06-16 10:46:00,Failed,True,"29.3774 N, -98.4468 W",Desktop,Ethernet,7,53,2429
T8F00A20E,ACC36830,ACC35791,348.58,Withdrawal,2024-08-11 10:42:00,Success,True,"32.6924 N, -117.1372 W",Desktop,Ethernet,4,77,3512
T9FCEE10C,ACC34364,ACC98698,20364.38,Transfer,2024-09-20 10:23:00,Success,False,"40.6683 N, -73.9746 W",Desktop,Wi-Fi,8,185,5087
TD1FEC0A2,ACC68685,ACC68685,178.14,Withdrawal,2024-11-21 10:41:00,Success,True,"34.0187 N, -118.2925 W",Desktop,Ethernet,5,132,1566
T5A9322D2,ACC43334,ACC31560,179.93,Deposit,2024-12-25 10:18:00,Success,True,"36.2067 N, -115.1781 W",Mobile,LTE,43,192,9759
T0FEE69D2,ACC14110,ACC40602,772.24,Withdrawal,2024-11-12 10:45:00,Failed,False,"39.7253 N, -86.123 W",Desktop,Ethernet,8,177,6423
TEB59FD5D,ACC81464,ACC81646,1314.12,Deposit,2024-06-28 10:38:00,Success,False,"38.871 N, -77.0668 W",Mobile,LTE,42,244,4704
T6C0E5C8F,ACC52960,ACC65654,1043.24,Transfer,2024-11-28 07:37:25,Success,True,"36.1643 N, -95.961 W",Mobile,5G,16,248,2084
T544487DC,ACC12431,ACC50278,917.5,Transfer,2024-09-26 10:59:00,Failed,False,"33.4612 N, -112.0463 W",Desktop,Ethernet,2,153,4134
TD6F3DC6A,ACC55747,ACC43787,753.03,Transfer,2024-10-18 10:11:00,Success,True,"38.6262 N, -121.5072 W",Mobile,LTE,52,89,8169
TDFB4A8DA,ACC63630,ACC83176,28001.11,Withdrawal,2024-05-25 10:31:00,Failed,False,"41.8944 N, -87.6736 W",Desktop,Wi-Fi,18,143,6184
T658750EC,ACC13179,ACC18973,852.42,Withdrawal,2024-06-19 10:41:00,Failed,False,"40.692 N, -73.9762 W",Mobile,5G,45,250,3441
TB3B57FC2,ACC31302,ACC92735,716.02,Withdrawal,2024-08-14 10:59:00,Failed,False,"38.6 N, -121.4471 W",Desktop,Ethernet,8,108,2721
T9D901E27,ACC50669,ACC36490,1096.78,Transfer,2024-08-09 10:01:00,Success,True,"38.8523 N, -104.8505 W",Desktop,Ethernet,5,220,5276
T5753A2F0,ACC37810,ACC28763,1326.71,Withdrawal,2024-11-01 10:50:00,Success,False,"33.445 N, -111.8755 W",Mobile,5G,31,241,9950
T66114E0C,ACC57627,ACC98533,374.88,Deposit,2024-04-10 10:38:00,Failed,True,"39.0765 N, -94.5414 W",Mobile,5G,29,81,8985
T90AD82F1,ACC12808,ACC87838,1454.09,Deposit,2024-09-02 06:46:23,Failed,False,"39.3148 N, -76.5662 W",Desktop,Ethernet,3,187,3802
TB5AD79A8,ACC37810,ACC28763,1326.71,Withdrawal,2024-06-09 10:50:00,Success,False,"32.7363 N, -97.3512 W",Mobile,5G,33,241,9950
T3E2BAB2A,ACC15981,ACC42485,592.71,Withdrawal,2024-05-02 10:33:00,Failed,True,"40.7324 N, -74.0242 W",Mobile,LTE,56,212,8808
T70F709E4,ACC31534,ACC23501,894.19,Transfer,2024-06-26 10:17:00,Success,True,"39.9885 N, -82.9774 W",Mobile,3G,217,231,2314
TA1CE5C1F,ACC31273,ACC75160,1285.8,Withdrawal,2024-03-09 10:17:00,Failed,True,"37.2964 N, -121.8522 W",Desktop,Ethernet,8,87,4938
T8D6638D7,ACC51174,ACC51174,1427.83,Deposit,2024-04-14 10:16:00,Failed,True,"39.0515 N, -94.6242 W",Mobile,3G,202,145,3996
T18B911CD,ACC77747,ACC10943,725.84,Deposit,2024-10-29 10:18:00,Success,False,"41.2801 N, -95.9706 W",Desktop,Ethernet,8,160,4396
TBDE32FD7,ACC24008,ACC96031,908.73,Transfer,2024-03-07 10:09:00,Success,False,"32.256 N, -111.0065 W",Mobile,3G,125,75,4030
T5C1DBB1E,ACC34002,ACC28087,152.01,Withdrawal,2024-03-16 10:48:00,Failed,True,"40.7363 N, -74.0309 W",Desktop,Ethernet,5,204,2174
TFFB2FDF0,ACC70325,ACC90820,978.39,Deposit,2024-06-22 10:55:00,Success,False,"33.423 N, -112.041 W",Desktop,Ethernet,2,210,8025
T441CDBFF,ACC24867,ACC67672,149.97,Withdrawal,2024-11-18 10:20:00,Failed,False,"33.8048 N, -118.2392 W",Desktop,Ethernet,2,132,1220
T48C0B5E3,ACC54935,ACC25665,1404.91,Withdrawal,2024-07-07 10:01:00,Failed,False,"39.9887 N, -75.1948 W",Desktop,Ethernet,5,221,3348
T3CB07045,ACC68228,ACC39270,538.85,Deposit,2024-07-10 10:40:00,Success,False,"35.1218 N, -90.0046 W",Desktop,Ethernet,7,100,2582
T8A9370BF,ACC37249,ACC24107,1012.1,Transfer,2024-07-15 10:08:00,Failed,True,"41.9026 N, -87.674 W",Desktop,Wi-Fi,16,91,3473
T1339BD77,ACC90421,ACC28114,233.95,Deposit,2024-10-12 10:17:00,Failed,False,"38.5659 N, -121.5416 W",Desktop,Ethernet,3,178,4722
T4306F86D,ACC19946,ACC86824,1148.58,Transfer,2024-10-08 10:22:00,Success,False,"34.0078 N, -118.2266 W",Desktop,Ethernet,6,899,8495
T156B8CE3,ACC23680,ACC23680,339.18,Deposit,2024-09-06 10:19:00,Failed,False,"41.863 N, -87.6744 W",Desktop,Wi-Fi,23,123,6922
T377A8320,ACC94090,ACC46023,960.36,Transfer,2024-02-16 10:49:00,Success,True,"39.7563 N, -104.9528 W",Desktop,Wi-Fi,11,162,1366
TB6769B4C,ACC92160,ACC78035,676.31,Withdrawal,2024-03-14 10:44:00,Failed,True,"40.6939 N, -73.9829 W",Mobile,3G,149,230,7749
T78F10383,ACC85639,ACC80929,548.93,Transfer,2024-08-07 10:49:00,Failed,True,"29.4371 N, -98.4603 W",Mobile,5G,38,88,3586
TCDA14741,ACC90361,ACC34735,703.97,Deposit,2024-09-02 10:35:00,Success,False,"42.3032 N, -83.0072 W",Desktop,Wi-Fi,9,204,9805
TF15C9C4C,ACC86519,ACC44726,624.86,Withdrawal,2024-04-09 10:35:00,Failed,False,"32.7574 N, -117.113 W",Mobile,LTE,74,214,4586
TDD3BF1C2,ACC93380,ACC92174,1251.19,Deposit,2024-02-08 10:47:00,Failed,True,"36.1514 N, -86.8104 W",Desktop,Ethernet,5,207,2695
T3759A9C1,ACC80355,ACC18439,766.93,Withdrawal,2024-09-02 23:33:55,Failed,True,"47.5754 N, -122.3127 W",Mobile,LTE,65,158,6454
T26F871ED,ACC58958,ACC32826,529.62,Withdrawal,2024-02-04 10:51:00,Success,False,"38.9213 N, -77.0147 W",Mobile,5G,40,89,2369
T1BC79AD7,ACC13367,ACC35613,304.9,Deposit,2024-09-21 10:53:00,Failed,True,"34.0732 N, -118.2158 W",Mobile,LTE,37,154,7755
TDF1B667C,ACC24137,ACC15360,1095.73,Transfer,2024-07-10 10:45:00,Success,True,"38.8764 N, -76.9935 W",Mobile,5G,41,142,7040
T7FA67800,ACC39701,ACC54482,717.43,Deposit,2024-07-07 10:01:00,Success,True,"40.6674 N, -74.0546 W",Desktop,Ethernet,5,129,7788
TB33F42E8,ACC13307,ACC37883,958.98,Withdrawal,2024-11-15 10:34:00,Success,False,"41.897 N, -87.6404 W",Desktop,Ethernet,4,212,8727
TC98B5358,ACC91562,ACC45567,191.15,Transfer,2024-08-03 10:38:00,Failed,True,"32.7342 N, -117.1887 W",Mobile,5G,15,178,5867
T94868098,ACC59845,ACC47976,92.6,Withdrawal,2024-01-10 10:49:00,Success,False,"32.7594 N, -96.824 W",Desktop,Ethernet,7,122,9347
T12CFC8FA,ACC43060,ACC70548,935.02,Deposit,2024-01-07 10:40:00,Failed,False,"29.4514 N, -98.5103 W",Desktop,Ethernet,8,217,3882
T4716D934,ACC56902,ACC86151,591.01,Transfer,2024-01-02 10:41:00,Success,True,"35.7652 N, -78.6732 W",Desktop,Wi-Fi,9,228,6128
T04E8CCD9,ACC77809,ACC75035,762.47,Withdrawal,2024-11-11 10:48:00,Failed,False,"35.2139 N, -80.8305 W",Mobile,5G,26,183,5682
T8E01F24E,ACC57443,ACC68403,307.44,Withdrawal,2024-09-22 10:24:00,Success,False,"41.8645 N, -87.5987 W",Desktop,Ethernet,8,233,8699
T9EC03805,ACC85076,ACC27946,1085.26,Deposit,2024-03-24 10:29:00,Failed,False,"42.3268 N, -71.0306 W",Mobile,LTE,38,200,2800
T4EB90D03,ACC25986,ACC14717,140.89,Withdrawal,2024-03-17 10:32:00,Failed,False,"25.7719 N, -80.2354 W",Mobile,LTE,61,122,9155
TD5FDCF9C,ACC40938,ACC18461,187.41,Deposit,2024-09-20 10:44:00,Success,True,"40.6755 N, -74.0452 W",Desktop,Wi-Fi,20,216,5184
TAA4E080E,ACC17884,ACC81417,54858.38,Transfer,2024-09-19 10:39:00,Failed,True,"39.9114 N, -83.0264 W",Mobile,3G,96,164,2158
TC7BD1B3F,ACC17441,ACC84695,1334.29,Transfer,2024-01-23 10:50:00,Failed,True,"36.7103 N, -119.8237 W",Mobile,LTE,43,218,3677
TBCA23F19,ACC54543,ACC59805,1303.52,Withdrawal,2024-01-15 10:56:00,Failed,True,"34.0672 N, -118.2176 W",Mobile,5G,16,173,6469
T4F2DE06C,ACC32540,ACC97558,35799.48,Transfer,2024-05-24 10:52:00,Success,False,"34.0842 N, -118.2814 W",Mobile,5G,26,145,5111
TF0EA669E,ACC51556,ACC52674,1070.75,Transfer,2024-09-24 10:52:00,Success,False,"40.6977 N, -74.0202 W",Desktop,Ethernet,4,214,3232
T32D15DB4,ACC47965,ACC43390,1085.85,Deposit,2024-01-15 10:52:00,Failed,True,"36.8221 N, -76.0007 W",Desktop,Ethernet,4,60,5788
T44796BF3,ACC49283,ACC17922,224.29,Withdrawal,2024-03-23 10:07:00,Failed,False,"38.2394 N, -85.7976 W",Desktop,Ethernet,8,59,1895
T35E61144,ACC79424,ACC13917,1480.5,Transfer,2024-08-16 10:15:00,Success,True,"39.8159 N, -86.2028 W",Desktop,Ethernet,4,117,9487
T35BAD867,ACC68077,ACC86016,26731.12,Deposit,2024-02-19 10:35:00,Failed,True,"32.6778 N, -117.1906 W",Desktop,Ethernet,2,70,4182
TA2C4C63E,ACC36112,ACC39686,1483.4,Withdrawal,2024-02-26 10:21:00,Failed,False,"42.3003 N, -83.0077 W",Mobile,5G,44,138,4142
TFF11E2E3,ACC58515,ACC82997,1292.74,Transfer,2024-09-14 10:41:00,Failed,True,"37.3842 N, -121.9223 W",Desktop,Ethernet,6,181,4915
T0604B834,ACC24939,ACC96021,274.99,Deposit,2024-05-15 10:34:00,Success,False,"42.292 N, -83.0251 W",Mobile,5G,22,75,7009
TB76AB7CB,ACC29164,ACC16121,540.64,Transfer,2024-10-10 10:07:00,Success,False,"34.0306 N, -118.2324 W",Mobile,LTE,54,241,4044
T8C360BC1,ACC60872,ACC56165,1017.3,Deposit,2024-05-13 10:52:00,Failed,True,"33.8056 N, -118.2058 W",Mobile,LTE,57,100,9988
T563DCD19,ACC30234,ACC51652,1398.09,Withdrawal,2024-11-18 10:29:00,Failed,True,"39.9932 N, -82.9808 W",Mobile,LTE,73,214,1842
TFE486403,ACC69604,ACC73317,79.96,Withdrawal,2024-09-26 10:23:00,Success,False,"40.697 N, -73.9737 W",Mobile,5G,38,88,3446
T1BF6E4B4,ACC38200,ACC58113,1155.76,Deposit,2024-10-28 10:21:00,Failed,False,"41.2733 N, -95.975 W",Desktop,Wi-Fi,20,93,4526
T015B8EB0,ACC74353,ACC33742,755.82,Deposit,2024-09-30 10:35:00,Failed,False,"40.6661 N, -73.9666 W",Desktop,Ethernet,3,203,2744
TC40746C9,ACC51850,ACC77032,601.16,Deposit,2024-09-20 10:13:00,Failed,False,"39.7637 N, -105.0205 W",Mobile,LTE,87,125,3790
T7E3B68AC,ACC57145,ACC33986,280.31,Transfer,2024-12-02 10:34:00,Failed,False,"30.3818 N, -81.6117 W",Desktop,Ethernet,6,220,7463
T7FDAA9AE,ACC95784,ACC52100,497.89,Transfer,2024-10-22 10:57:00,Failed,False,"32.7986 N, -97.355 W",Mobile,3G,191,65,4476
T9AA6AD75,ACC93597,ACC89011,980.64,Deposit,2024-08-24 10:50:00,Failed,False,"39.9723 N, -82.9766 W",Desktop,Wi-Fi,19,237,6810
T526D6967,ACC47900,ACC15352,559.49,Withdrawal,2024-12-03 10:44:00,Failed,True,"32.752 N, -117.144 W",Desktop,Ethernet,2,173,5776
TAF7F00B0,ACC68021,ACC23970,479.45,Withdrawal,2024-11-22 10:44:00,Failed,True,"41.9079 N, -87.6473 W",Mobile,5G,33,136,9295
TEF4B878C,ACC88548,ACC75385,1304.37,Transfer,2024-11-23 10:44:00,Failed,True,"39.9212 N, -75.1505 W",Desktop,Wi-Fi,11,192,3137
TA9E1C8B0,ACC70377,ACC20352,938.68,Transfer,2024-01-09 10:15:00,Failed,True,"31.7256 N, -106.5346 W",Mobile,5G,30,139,6668
T4E1D795F,ACC79388,ACC10131,915.57,Transfer,2024-04-24 10:35:00,Failed,True,"33.4409 N, -111.8526 W",Mobile,5G,23,168,6981
T2D4D1567,ACC93016,ACC33694,295.86,Withdrawal,2024-01-04 10:36:00,Failed,False,"34.019 N, -118.2334 W",Desktop,Ethernet,6,180,4465
T4A922F85,ACC62274,ACC60301,58.13,Withdrawal,2024-09-08 10:04:00,Success,False,"39.9307 N, -75.1795 W",Desktop,Wi-Fi,17,207,3104
T269EE2A9,ACC19685,ACC72460,121.48,Transfer,2024-06-23 10:57:00,Success,False,"31.7134 N, -106.4976 W",Desktop,Ethernet,7,173,3254
TF2126149,ACC54943,ACC49366,115.33,Transfer,2024-03-21 10:24:00,Success,False,"40.6836 N, -74.0516 W",Mobile,3G,199,82,4916
TE9A18040,ACC66840,ACC46222,1177.64,Transfer,2024-06-11 04:07:33,Success,False,"41.9194 N, -87.6599 W",Desktop,Ethernet,7,125,1388
T5E7A9F65,ACC81201,ACC20704,217.56,Transfer,2024-12-14 10:35:00,Success,True,"32.7449 N, -117.2067 W",Mobile,5G,29,170,4366
T773408F9,ACC90361,ACC34735,703.97,Deposit,2024-01-14 10:35:00,Success,False,"32.7061 N, -97.2987 W",Desktop,Ethernet,3,204,9805
TAD7215A8,ACC40458,ACC54669,164.94,Transfer,2024-12-23 10:34:00,Success,True,"33.439 N, -111.8115 W",Desktop,Ethernet,8,178,6126
T58E5948D,ACC95972,ACC50750,483.36,Withdrawal,2024-08-13 11:00:00,Failed,True,"39.7738 N, -105.0387 W",Mobile,5G,39,56,1009
TAFC1B686,ACC69574,ACC42196,199.09,Deposit,2024-12-16 10:32:00,Failed,False,"40.6694 N, -73.9606 W",Mobile,LTE,51,90,9062
TB17088D6,ACC22912,ACC52637,1250.73,Transfer,2024-11-29 22:20:33,Success,True,"34.024 N, -118.1985 W",Desktop,Ethernet,6,1058,8968
T770037DC,ACC64441,ACC97513,55.17,Transfer,2024-08-10 10:28:00,Failed,False,"40.6763 N, -73.9562 W",Mobile,5G,30,209,1176
TDC47652A,ACC95145,ACC19157,659.93,Transfer,2024-10-23 10:23:00,Success,False,"32.2667 N, -110.9544 W",Desktop,Ethernet,7,240,6387
T1FF1C592,ACC60516,ACC31378,822.01,Deposit,2024-10-03 10:05:00,Success,True,"33.4042 N, -112.0492 W",Desktop,Ethernet,7,225,3222
T575B95D4,ACC81145,ACC30363,378.83,Transfer,2024-06-15 10:30:00,Success,True,"40.7002 N, -74.0329 W",Desktop,Ethernet,5,64,9997
T5CF3C217,ACC67448,ACC20460,655.7,Withdrawal,2024-09-07 10:33:00,Success,False,"45.4995 N, -122.6385 W",Desktop,Ethernet,7,164,5029
TAEC49EAC,ACC56048,ACC61043,92.47,Withdrawal,2024-10-09 10:13:00,Failed,False,"32.6832 N, -117.2007 W",Mobile,LTE,81,51,5012
T4C56DB2B,ACC59531,ACC45784,1022.55,Transfer,2024-09-15 10:49:00,Failed,True,"35.1909 N, -90.0212 W",Desktop,Ethernet,2,244,2852
T2FE8FE8B,ACC33191,ACC19227,321.27,Transfer,2024-07-11 10:49:00,Failed,True,"47.5653 N, -122.3181 W",Mobile,5G,23,77,4885
T12E4EB84,ACC28994,ACC90586,438.45,Deposit,2024-01-09 10:26:00,Failed,True,"33.7862 N, -118.2178 W",Mobile,5G,35,84,7982
T44812090,ACC81093,ACC72767,384.21,Transfer,2024-01-25 10:03:00,Failed,False,"40.7239 N, -73.9865 W",Mobile,LTE,85,248,3607
T66E6E244,ACC45635,ACC93414,381.94,Withdrawal,2024-11-15 10:22:00,Failed,False,"38.6098 N, -121.54 W",Desktop,Ethernet,6,94,9531
T82561296,ACC62754,ACC42119,15513.48,Withdrawal,2024-05-09 10:43:00,Success,False,"37.7819 N, -122.2954 W",Desktop,Ethernet,8,125,4608
TC44C9CE2,ACC11070,ACC77895,1445.47,Deposit,2024-12-08 10:53:00,Failed,False,"33.4975 N, -112.1221 W",Desktop,Wi-Fi,11,139,9656
TA2EA7882,ACC89017,ACC53126,82.26,Transfer,2024-06-07 10:10:00,Success,False,"38.8672 N, -104.8488 W",Desktop,Ethernet,4,127,1488
TA34BB14B,ACC15918,ACC29832,207.64,Deposit,2024-12-03 10:27:00,Failed,False,"32.7471 N, -96.7535 W",Mobile,5G,40,154,5639
T40D0489D,ACC88711,ACC75053,252.77,Withdrawal,2024-01-24 10:03:00,Failed,True,"34.0714 N, -118.1985 W",Desktop,Wi-Fi,8,67,3418
T869E6129,ACC97560,ACC37375,892.61,Deposit,2024-03-20 10:36:00,Success,False,"29.7881 N, -95.3835 W",Mobile,LTE,46,101,3448
T707CD3ED,ACC84937,ACC14567,1157.76,Withdrawal,2024-02-18 10:02:00,Failed,True,"32.742 N, -96.7821 W",Mobile,5G,29,69,4203
TAE5B3914,ACC52350,ACC69265,800.31,Deposit,2024-06-15 10:05:00,Failed,True,"40.6886 N, -73.9606 W",Mobile,Wi-Fi,22,154,5804
TD88A4A81,ACC63967,ACC90350,897.01,Deposit,2024-06-02 10:31:00,Success,False,"36.2052 N, -86.8242 W",Desktop,Wi-Fi,24,60,4461
TC38E2C50,ACC79077,ACC60005,536.4,Transfer,2024-06-25 10:35:00,Success,True,"35.8043 N, -78.6807 W",Mobile,LTE,90,84,6135
T68C40A3F,ACC57443,ACC68403,307.44,Withdrawal,2024-03-24 10:24:00,Success,False,"29.802 N, -95.3484 W",Desktop,Ethernet,3,233,8699
T06F61CB2,ACC18381,ACC76710,449.56,Withdrawal,2024-12-06 10:01:00,Failed,False,"40.689 N, -73.9826 W",Desktop,Ethernet,5,191,4779
TF23BE7AB,ACC32144,ACC23303,78.53,Transfer,2024-07-22 10:48:00,Failed,False,"41.8557 N, -87.6683 W",Mobile,5G,31,114,9871
TC52D2713,ACC98822,ACC25732,741.72,Transfer,2024-08-04 10:13:00,Success,False,"39.1419 N, -94.6104 W",Mobile,LTE,39,78,3610
T1369C083,ACC29423,ACC68041,394.98,Transfer,2024-11-03 10:52:00,Success,False,"40.6779 N, -73.9672 W",Desktop,Wi-Fi,22,227,3170
T738A8D3D,ACC24247,ACC15009,657.19,Deposit,2024-09-28 10:01:00,Failed,False,"29.4379 N, -98.5417 W",Desktop,Ethernet,7,168,4470
T66ACD7B8,ACC16677,ACC37967,36540.22,Withdrawal,2024-11-06 10:49:00,Success,True,"40.7307 N, -74.0295 W",Mobile,LTE,44,125,5121
T69578F9C,ACC10098,ACC31423,402.64,Transfer,2024-04-27 10:36:00,Failed,False,"32.7592 N, -96.8342 W",Mobile,5G,21,231,9797
T37EC1E86,ACC19348,ACC46748,643.4,Transfer,2024-08-24 10:56:00,Success,False,"33.7699 N, -84.4059 W",Desktop,Ethernet,8,98,5305
T795D9BC3,ACC38285,ACC27531,436.78,Transfer,2024-05-26 10:40:00,Failed,True,"40.669 N, -74.0552 W",Mobile,LTE,78,138,7632
T011BB99E,ACC71070,ACC58930,561.06,Deposit,2024-04-11 10:11:00,Failed,True,"47.5584 N, -122.2884 W",Desktop,Ethernet,4,79,6167
T262ABBB9,ACC79424,ACC13917,1480.5,Transfer,2024-05-26 10:15:00,Success,True,"36.117 N, -86.8037 W",Desktop,Wi-Fi,16,117,9487
TD1BEEDC4,ACC60718,ACC19048,1146.73,Deposit,2024-11-27 10:35:00,Failed,False,"40.7571 N, -73.9788 W",Desktop,Wi-Fi,14,63,7629
T2457F4FE,ACC45883,ACC70147,358.53,Withdrawal,2024-07-21 10:27:00,Failed,False,"30.283 N, -81.7033 W",Mobile,LTE,41,126,1546
T8E28A5E5,ACC89895,ACC94273,396.91,Transfer,2024-09-17 10:16:00,Failed,True,"36.2047 N, -115.1007 W",Mobile,LTE,55,211,5084
T769115A2,ACC97560,ACC37375,892.61,Deposit,2024-07-04 10:36:00,Success,False,"36.1411 N, -86.8161 W",Mobile,LTE,85,101,3448
TF5B69A85,ACC81464,ACC81646,1314.12,Deposit,2024-10-24 10:38:00,Success,False,"34.0809 N, -118.2183 W",Mobile,5G,34,244,4704
TCAB740F9,ACC36805,ACC33267,519.04,Deposit,2024-01-05 10:52:00,Success,False,"32.7264 N, -117.1749 W",Mobile,5G,19,132,3407
TE9B990B6,ACC22887,ACC77756,1393.08,Withdrawal,2024-12-26 04:07:33,Success,True,"34.0344 N, -118.2703 W",Desktop,Wi-Fi,9,73,1061
TCB1BB04A,ACC39544,ACC52922,910.24,Withdrawal,2024-08-05 10:11:00,Success,False,"39.9861 N, -82.9669 W",Mobile,Wi-Fi,24,243,7286
T5967907B,ACC67900,ACC32304,268.65,Transfer,2024-11-11 10:47:00,Success,True,"41.8906 N, -87.644 W",Desktop,Wi-Fi,25,152,2143
TC094FF86,ACC81093,ACC72767,384.21,Transfer,2024-04-30 10:03:00,Failed,False,"32.8154 N, -96.8309 W",Mobile,5G,22,248,3607
T431F9C7E,ACC67900,ACC32304,268.65,Transfer,2024-11-29 20:30:25,Success,True,"42.3725 N, -83.0939 W",Desktop,Ethernet,3,152,2143
T82E4CB27,ACC46679,ACC27556,128.78,Transfer,2024-02-17 10:30:00,Success,False,"40.0087 N, -82.9686 W",Desktop,Wi-Fi,12,183,5305
T8EB06F61,ACC65856,ACC49534,734.99,Deposit,2024-05-06 10:09:00,Failed,False,"41.2407 N, -95.9737 W",Desktop,Ethernet,7,100,8306
T60C2FD07,ACC64877,ACC76710,1398.95,Deposit,2024-04-27 10:31:00,Success,True,"39.9244 N, -83.0176 W",Mobile,LTE,74,117,1129
T98C6E263,ACC95938,ACC18507,199.81,Withdrawal,2024-12-19 10:54:00,Success,False,"33.7851 N, -118.1742 W",Desktop,Ethernet,6,151,9301
T7A492457,ACC10398,ACC13115,555.97,Transfer,2024-02-17 10:22:00,Success,True,"35.2596 N, -80.8571 W",Mobile,5G,26,214,7420
T1F36175E,ACC38775,ACC48865,318.92,Withdrawal,2024-05-23 10:31:00,Failed,False,"40.6906 N, -73.9899 W",Mobile,5G,37,226,5225
TE2D2B225,ACC16963,ACC95542,229.22,Deposit,2024-04-01 10:24:00,Failed,False,"37.2943 N, -121.8443 W",Desktop,Ethernet,7,143,1588
T013B29DB,ACC47965,ACC43390,1085.85,Deposit,2024-12-09 10:52:00,Failed,True,"29.4714 N, -98.5151 W",Desktop,Ethernet,7,60,5788
T95959124,ACC79905,ACC26690,1307.54,Transfer,2024-10-31 10:17:00,Failed,True,"41.9155 N, -87.6714 W",Mobile,LTE,46,180,1555
TEA93D277,ACC88799,ACC48171,1231.61,Deposit,2024-02-08 10:46:00,Success,True,"29.9189 N, -90.0479 W",Desktop,Wi-Fi,8,188,4726
T39049398,ACC58817,ACC15152,190.95,Withdrawal,2024-03-31 10:17:00,Failed,False,"29.7135 N, -95.3307 W",Mobile,LTE,36,96,1254
T174324E3,ACC97327,ACC44378,1297.35,Transfer,2024-02-05 10:22:00,Failed,True,"37.8109 N, -122.3816 W",Desktop,Ethernet,8,89,6725
TEA2566F2,ACC76210,ACC79065,1254.83,Deposit,2024-10-14 22:01:15,Success,False,"40.6913 N, -74.0417 W",Desktop,Ethernet,8,92,2865
T6F89ADD7,ACC93016,ACC33694,295.86,Withdrawal,2024-12-12 10:36:00,Failed,False,"40.6934 N, -73.9851 W",Desktop,Wi-Fi,8,180,4465
T289B7F8D,ACC69633,ACC88988,434.31,Withdrawal,2024-04-18 10:56:00,Failed,True,"39.9131 N, -75.1969 W",Mobile,LTE,51,67,8452
TA47028A9,ACC31169,ACC70535,420.19,Deposit,2024-06-01 10:20:00,Failed,True,"37.3677 N, -121.9263 W",Mobile,LTE,40,200,1654
TBB1D3DFF,ACC59081,ACC63217,713.85,Withdrawal,2024-07-30 10:38:00,Success,True,"36.1279 N, -115.168 W",Desktop,Ethernet,2,127,6163
T8C0487B1,ACC45830,ACC66726,480.29,Withdrawal,2024-03-26 10:32:00,Failed,True,"33.4945 N, -112.0988 W",Mobile,3G,151,84,3773
T70BCB1CF,ACC57627,ACC98533,374.88,Deposit,2024-10-04 10:38:00,Failed,True,"32.736 N, -96.7768 W",Mobile,5G,44,81,8985
T4CA8D0B7,ACC11072,ACC37746,201.5,Transfer,2024-07-18 10:11:00,Failed,False,"35.1239 N, -106.6676 W",Mobile,3G,123,126,5917
TED6C3A1E,ACC53364,ACC51280,349.49,Withdrawal,2024-12-26 10:26:00,Failed,False,"40.698 N, -74.0463 W",Desktop,Ethernet,8,115,2272
T2E098296,ACC52895,ACC97810,426.24,Transfer,2024-02-18 10:09:00,Failed,False,"37.2904 N, -121.8964 W",Desktop,Wi-Fi,24,151,7129
